581574153221771264,2015-03-27,@giuliogiorgio 281 - (ibd) hillary clinton's culture of corruption may doom candidacy http://t.co/wdbmiuyyrf,hillary clinton
581574157327990784,2015-03-27,rino king: ted cruz supporters boorish individuals http://t.co/axlydpdtpk via @weaselzippers well  then keep your own boorish mouth shut.,ted cruz
581574171387383809,2015-03-27,rt @gerfingerpoken: @upinthehills 276 - (ibd) hillary clinton's culture of corruption may doom candidacy http://t.co/zsrawube5c,hillary clinton
581574181835259904,2015-03-27,"the bureau of alcohol  tobacco and friends: ted cruz  bowe bergdahl  and the budget
 http://t.co/b0tgxim7ow",ted cruz
581574204010541056,2015-03-27,rt @mmfa: hispanic news media is blasting ted cruz for policy positions out of step with latino voters: http://t.co/slowwevhfo http://t.co/,ted cruz
581574209693880321,2015-03-27,rt @jpdel11: @edshow ted cruz is a koch's bros puppet &amp; yes man @edshow,ted cruz
581574210570436609,2015-03-27,ted cruz 2016 campaign raises $1 million in first day: conservative presidential candidate rakes in donations since http://t.co/qnak0nfmw0,ted cruz
581574210453172224,2015-03-27,rt @epichistorypics: bill and hillary clinton on their wedding day  1975. http://t.co/yczsu8qyiv,hillary clinton
581574211619069953,2015-03-27,ted cruz 2016 campaign raises $1 million in first day http://t.co/yf7rbdtvyj,ted cruz
581574212248276993,2015-03-27,rt @joshtpm: ted cruz victim-apalooza off and running http://t.co/scsxhalkic,ted cruz
581574213879734272,2015-03-27,musical about bill  hillary clinton to make off-broadway debut http://t.co/mo4ffy5klt,hillary clinton
581574224931790848,2015-03-27,rt @gop: beyond $hady: http://t.co/su6ggvjf6k while hillary clinton was secretary of state  her brother secured chinese investors for terry,hillary clinton
581574241474060289,2015-03-27,@bettemidler @gop yes  and hillary clinton did nothing wrong in benghazi bergdahl is a heroic soldier  and amnesty is a good thing!,hillary clinton
581574241537011712,2015-03-27,warren casts a shadow on hillary clinton http://t.co/h9lfmhelle #tcot,hillary clinton
581574251125305344,2015-03-27,what? a bedspread with ted cruzs face on it? the internets got your back http://t.co/ctican2n2j #tedcruz,ted cruz
581574253629296640,2015-03-27,rt @thinkprogress: ted cruzs foreign policy adviser calls for war with iran http://t.co/judmltzhu9 http://t.co/21n6pwnf4p,ted cruz
581574287544311808,2015-03-27,rt @mmfa: hispanic news media is blasting ted cruz for policy positions out of step with latino voters: http://t.co/slowwevhfo http://t.co/,ted cruz
581574299426766849,2015-03-27,rt @youngblkrepub: ted cruz the extremist! @peddoc63 @alysiastern @christichat http://t.co/qchfxoa7np,ted cruz
581574304623644673,2015-03-27,rt @thislsamazing: hillary clinton  aged 22 http://t.co/ac4ahdsstt,hillary clinton
581574310139031552,2015-03-27,"musical about bill  hillary clinton to make off-broadway debut: ""clinton: the musical"" traces the ups and downs of http://t.co/n4dyu2zes2",hillary clinton
581574323439214593,2015-03-27,rt @youngblkrepub: ted cruz the extremist! @peddoc63 @alysiastern @christichat http://t.co/qchfxoa7np,ted cruz
581574324831830016,2015-03-27,"rt @tedcruz45: ted cruz speech  2016 presidential announcement: 'imagine' full statemen...: https://t.co/dxz10wzxsu
.@miteapartynews http:/",ted cruz
581574326639407104,2015-03-27,rt @theonion: ted cruz boldly declares nation not deserving of better candidate http://t.co/84p6xdtraa http://t.co/j7yy4fvdqz,ted cruz
581574326970765312,2015-03-27,@healthandcents 278 - (ibd) hillary clinton's culture of corruption may doom candidacy http://t.co/zsrawube5c,hillary clinton
581574340615004160,2015-03-27,"from the most boorish individual:

""@nahbabynah: rino king: ted cruz supporters boorish individuals http://t.co/uqyzjiiav6""",ted cruz
581574344024850432,2015-03-27,@huffpostpol @leeleemunster ted cruz is too extreme to be a party leader  but reid and schumer are fine. #right,ted cruz
581574344763138048,2015-03-27,hillary clinton http://t.co/txitvoxard,hillary clinton
581574352690245632,2015-03-27,rt @thinkprogress: ted cruzs foreign policy adviser calls for war with iran http://t.co/judmltzhu9 http://t.co/21n6pwnf4p,ted cruz
581574362282635264,2015-03-27,"rt @rnrutah: ""@cv_people: sen. ted cruz on the mike gallagher show - http://t.co/mcimm0rv3v #cruzcrew #tedcruz @tedcruz""
@rednationrising",ted cruz
581574386676838400,2015-03-27,rt @thepatriot143: the silicon valley libertarians putting serious money behind ted cruz - http://t.co/ayixffrl8g http://t.co/emjtyoeskw,ted cruz
581574392393527296,2015-03-27,ted cruz: i wont be slinging mud at other candidates despite how dirty they attack me http://t.co/wknlsdld9x,ted cruz
581574416418652160,2015-03-27,rt @m_millsey: ted cruzs country music drivel: whats really behind his musical conversion http://t.co/fjotns2xbg via @salon,ted cruz
581574416678551553,2015-03-27,rt @southernarcher: dershowitz: ted cruz one of harvard law's smartest students | the daily caller - ... http://t.co/6d21dip72s,ted cruz
581574418012323840,2015-03-27,rt @mmfa: hispanic news media is blasting ted cruz for policy positions out of step with latino voters: http://t.co/slowwevhfo http://t.co/,ted cruz
581574428191948800,2015-03-27,@mjgranger1 282 - (ibd) hillary clinton's culture of corruption may doom candidacy http://t.co/wdbmiuyyrf,hillary clinton
581574446198063104,2015-03-27,rt @homerwhite: ted cruz: i wont be slinging mud at other candidates despite how dirty they attack me http://t.co/wknlsdld9x,ted cruz
581574461163380737,2015-03-27,rt @gerfingerpoken: hillary clinton's culture of corruption may doom candidacy http://t.co/fpscvowz8o  #ibdeditorials via @ibdinvestors ht,hillary clinton
581574462031601664,2015-03-27,rt @thedailyedge: rt @realdonaldrumpf millions say they'll move to canada if ted cruz is elected. wouldn't it be easier if he just moved ba,ted cruz
581574462023340033,2015-03-27,hillary clinton condemns indiana discrimination law http://t.co/vk7rkkrsta,hillary clinton
581574470017536000,2015-03-27,affordable care act critics texas sen. ted cruz and kansas rep. tim huelskamp both enrolled in obamacare  along with 12m fellow americans.,ted cruz
581574489714065408,2015-03-27,rt @mmfa: hispanic news media is blasting ted cruz for policy positions out of step with latino voters: http://t.co/slowwevhfo http://t.co/,ted cruz
581574498983395328,2015-03-27,keep it up gop.  ted cruz says religious conservatives have given up too much power to non-christians http://t.co/rbp9v5wfeb,ted cruz
581574506105348097,2015-03-27,rt @angryblacklady: if birth control induces abortions  then so does voting for ted cruz #ablc http://t.co/scfvyqnlq3 via @rhrealitycheck,ted cruz
581574518994378752,2015-03-27,rt @gerfingerpoken: @dryheat115 68 - (ibd) hillary clinton's culture of corruption may doom candidacy http://t.co/zsrawube5c,hillary clinton
581574527810834432,2015-03-27,rt @theonion: ted cruz boldly declares nation not deserving of better candidate http://t.co/84p6xdtraa http://t.co/j7yy4fvdqz,ted cruz
581574533942939648,2015-03-27,"rt @davecatanese: ted cruz in nh: ""i will promise you two very simple things. number one  i will tell you the truth. number two  i will do ",ted cruz
581574535117328384,2015-03-27,rt @gerfingerpoken: hillary clinton's culture of corruption may doom candidacy http://t.co/fpscvowz8o  #ibdeditorials via @ibdinvestors ht,hillary clinton
581574536400920576,2015-03-27,rt @thinkprogress: ted cruzs foreign policy adviser calls for war with iran http://t.co/judmltzhu9 http://t.co/21n6pwnf4p,ted cruz
581574542419611649,2015-03-27,"mt: ""@youngblkrepub: ted cruz the extremist! http://t.co/ytyyzgvfk5""",ted cruz
581574565932847104,2015-03-27,rt @bethanyshondark: it's fundraising 101. everyone does it and makes bank. rt @joshtpm: ted cruz victim-apalooza off and running http://t.,ted cruz
